RowDate,RowTime,TotalLoad
13/12/2023,10:15,11409.16
13/12/2023,10:30,11461.94
13/12/2023,10:45,11490.28
13/12/2023,11:00,11567.65
13/12/2023,11:15,11688.18
13/12/2023,11:30,11730.93
13/12/2023,11:45,11664.35
13/12/2023,12:00,11533.55
13/12/2023,12:15,11374.11
13/12/2023,12:30,11403.56
13/12/2023,12:45,11409.06
13/12/2023,13:00,11511.65
13/12/2023,13:15,11439.49
13/12/2023,13:30,11489.41
13/12/2023,13:45,11457.09
13/12/2023,14:00,11448.15
13/12/2023,14:15,11418.15
13/12/2023,14:30,11316.90
13/12/2023,14:45,11235.29
13/12/2023,15:00,11245.72
13/12/2023,15:15,11187.71
13/12/2023,15:30,11159.08
13/12/2023,15:45,11176.92
13/12/2023,16:00,11242.49
13/12/2023,16:15,11383.81
13/12/2023,16:30,11492.10
13/12/2023,16:45,11587.49
13/12/2023,17:00,11733.20
13/12/2023,17:15,11757.54
13/12/2023,17:30,11821.34
13/12/2023,17:45,11892.83
13/12/2023,18:00,11780.23
13/12/2023,18:15,11756.65
13/12/2023,18:30,11725.44
13/12/2023,18:45,11639.08
13/12/2023,19:00,11564.05
13/12/2023,19:15,11354.73
13/12/2023,19:30,11233.60
13/12/2023,19:45,11132.58
13/12/2023,20:00,10948.39
13/12/2023,20:15,10787.24
13/12/2023,20:30,10592.02
13/12/2023,20:45,10434.20
13/12/2023,21:00,10223.02
13/12/2023,21:15,10003.80
13/12/2023,21:30,9906.60
13/12/2023,21:45,9941.16
13/12/2023,22:00,10077.87
13/12/2023,22:15,10082.58
13/12/2023,22:30,10031.10
13/12/2023,22:45,9966.74
13/12/2023,23:00,9954.78
13/12/2023,23:15,9774.04
13/12/2023,23:30,9582.96
13/12/2023,23:45,9381.61
13/12/2023,02:00*,
13/12/2023,02:15*,
13/12/2023,02:30*,
13/12/2023,02:45*,
14/12/2023,00:00,9189.92
14/12/2023,00:15,9082.84
14/12/2023,00:30,8882.63
14/12/2023,00:45,8810.37
14/12/2023,01:00,8700.65
14/12/2023,01:15,8532.21
14/12/2023,01:30,8439.17
14/12/2023,01:45,8348.53
14/12/2023,02:00,8246.51
14/12/2023,02:15,8175.91
14/12/2023,02:30,8157.31
14/12/2023,02:45,8121.54
14/12/2023,03:00,8203.60
14/12/2023,03:15,8173.33
14/12/2023,03:30,8151.40
14/12/2023,03:45,8154.93
14/12/2023,04:00,8073.28
14/12/2023,04:15,8158.01
14/12/2023,04:30,8160.01
14/12/2023,04:45,8305.33
14/12/2023,05:00,8506.68
14/12/2023,05:15,8596.52
14/12/2023,05:30,8672.45
14/12/2023,05:45,8896.24
14/12/2023,06:00,9287.91
14/12/2023,06:15,9621.00
14/12/2023,06:30,9975.86
14/12/2023,06:45,10253.13
14/12/2023,07:00,10514.97
14/12/2023,07:15,10788.15
14/12/2023,07:30,10964.39
14/12/2023,07:45,11142.61
14/12/2023,08:00,11364.62
14/12/2023,08:15,11404.22
14/12/2023,08:30,11460.31
14/12/2023,08:45,11483.20
14/12/2023,09:00,11607.62
14/12/2023,09:15,11589.37
14/12/2023,09:30,11693.14
14/12/2023,09:45,11769.88
14/12/2023,10:00,11778.00
14/12/2023,10:15,11777.16
14/12/2023,10:30,11772.82
14/12/2023,10:45,11819.53
14/12/2023,11:00,11708.68
14/12/2023,11:15,11626.32
14/12/2023,11:30,11702.35
14/12/2023,11:45,11726.32
14/12/2023,12:00,11571.00
14/12/2023,12:15,11382.18
14/12/2023,12:30,11502.57
14/12/2023,12:45,11458.99
14/12/2023,13:00,11428.55
14/12/2023,13:15,11365.64
14/12/2023,13:30,11502.38
14/12/2023,13:45,11437.43
14/12/2023,14:00,11365.99
14/12/2023,14:15,11333.03
14/12/2023,14:30,11283.66
14/12/2023,14:45,11309.53
14/12/2023,15:00,11265.28
14/12/2023,15:15,11328.72
14/12/2023,15:30,11277.70
14/12/2023,15:45,11255.63
14/12/2023,16:00,11301.91
14/12/2023,16:15,11359.75
14/12/2023,16:30,11403.25
14/12/2023,16:45,11674.56
14/12/2023,17:00,11680.43
14/12/2023,17:15,11765.02
14/12/2023,17:30,11871.17
14/12/2023,17:45,11909.37
14/12/2023,18:00,11900.65
14/12/2023,18:15,11790.15
14/12/2023,18:30,11806.03
14/12/2023,18:45,11661.92
14/12/2023,19:00,11594.37
14/12/2023,19:15,11535.10
14/12/2023,19:30,11375.81
14/12/2023,19:45,11177.22
14/12/2023,20:00,10964.75
14/12/2023,20:15,10667.11
14/12/2023,20:30,10575.15
14/12/2023,20:45,10428.64
14/12/2023,21:00,10418.84
14/12/2023,21:15,10348.51
14/12/2023,21:30,10218.53
14/12/2023,21:45,9912.28
14/12/2023,22:00,9994.97
14/12/2023,22:15,10040.58
14/12/2023,22:30,9963.96
14/12/2023,22:45,9755.59
14/12/2023,23:00,9797.23
14/12/2023,23:15,9643.87
14/12/2023,23:30,9563.79
14/12/2023,23:45,9478.88
14/12/2023,02:00*,
14/12/2023,02:15*,
14/12/2023,02:30*,
14/12/2023,02:45*,
15/12/2023,00:00,9333.24
15/12/2023,00:15,9245.44
15/12/2023,00:30,9123.23
15/12/2023,00:45,8960.94
15/12/2023,01:00,8898.94
15/12/2023,01:15,8832.98
15/12/2023,01:30,8774.91
15/12/2023,01:45,8655.87
15/12/2023,02:00,8590.14
15/12/2023,02:15,8412.95
15/12/2023,02:30,8444.64
15/12/2023,02:45,8377.51
15/12/2023,03:00,8395.76
15/12/2023,03:15,8422.74
15/12/2023,03:30,8395.21
15/12/2023,03:45,8332.48
15/12/2023,04:00,8345.28
15/12/2023,04:15,8414.34
15/12/2023,04:30,8411.31
15/12/2023,04:45,8383.62
15/12/2023,05:00,8549.14
15/12/2023,05:15,8594.13
15/12/2023,05:30,8697.61
15/12/2023,05:45,8931.96
15/12/2023,06:00,9230.43
15/12/2023,06:15,9515.69
15/12/2023,06:30,9786.76
15/12/2023,06:45,10057.57
15/12/2023,07:00,10412.13
15/12/2023,07:15,10626.07
15/12/2023,07:30,10864.98
15/12/2023,07:45,11015.77
15/12/2023,08:00,11272.58
15/12/2023,08:15,11258.68
15/12/2023,08:30,11224.97
15/12/2023,08:45,11281.21
15/12/2023,09:00,11396.91
15/12/2023,09:15,11488.21
15/12/2023,09:30,11501.83
15/12/2023,09:45,11526.03
15/12/2023,10:00,11491.62
15/12/2023,10:15,11399.43
15/12/2023,10:30,11383.21
15/12/2023,10:45,11356.40
15/12/2023,11:00,11397.80
15/12/2023,11:15,11273.03
15/12/2023,11:30,11270.81
15/12/2023,11:45,11314.60
15/12/2023,12:00,11089.77
15/12/2023,12:15,11010.54
15/12/2023,12:30,11053.85
15/12/2023,12:45,10990.49
15/12/2023,13:00,11044.01
15/12/2023,13:15,11010.25
15/12/2023,13:30,10969.81
15/12/2023,13:45,10957.44
15/12/2023,14:00,10967.38
15/12/2023,14:15,10942.63
15/12/2023,14:30,10877.89
15/12/2023,14:45,10887.90
15/12/2023,15:00,10957.36
15/12/2023,15:15,10939.73
15/12/2023,15:30,10979.84
15/12/2023,15:45,11083.85
15/12/2023,16:00,11171.23
15/12/2023,16:15,11240.35
15/12/2023,16:30,11259.25
15/12/2023,16:45,11357.45
15/12/2023,17:00,11344.36
15/12/2023,17:15,11393.21
15/12/2023,17:30,11538.63
15/12/2023,17:45,11549.90
15/12/2023,18:00,11509.34
15/12/2023,18:15,11431.39
15/12/2023,18:30,11361.41
15/12/2023,18:45,11335.66
15/12/2023,19:00,11196.09
15/12/2023,19:15,11053.26
15/12/2023,19:30,10865.88
15/12/2023,19:45,10793.48
15/12/2023,20:00,10507.03
15/12/2023,20:15,10377.51
15/12/2023,20:30,10151.90
15/12/2023,20:45,10069.96
15/12/2023,21:00,10139.96
15/12/2023,21:15,10011.21
15/12/2023,21:30,9913.17
15/12/2023,21:45,9773.22
15/12/2023,22:00,9685.93
15/12/2023,22:15,9624.71
15/12/2023,22:30,9594.36
15/12/2023,22:45,9570.15
15/12/2023,23:00,9608.35
15/12/2023,23:15,9453.59
15/12/2023,23:30,9481.06
15/12/2023,23:45,9445.32
15/12/2023,02:00*,
15/12/2023,02:15*,
15/12/2023,02:30*,
15/12/2023,02:45*,
16/12/2023,00:00,9321.82
16/12/2023,00:15,9159.60
16/12/2023,00:30,8982.75
16/12/2023,00:45,8898.30
16/12/2023,01:00,8780.04
16/12/2023,01:15,8634.25
16/12/2023,01:30,8610.93
16/12/2023,01:45,8490.05
16/12/2023,02:00,8426.21
16/12/2023,02:15,8328.91
16/12/2023,02:30,8336.20
16/12/2023,02:45,8237.80
16/12/2023,03:00,8182.64
16/12/2023,03:15,8099.50
16/12/2023,03:30,8059.49
16/12/2023,03:45,8000.94
16/12/2023,04:00,7908.57
16/12/2023,04:15,7988.84
16/12/2023,04:30,7950.09
16/12/2023,04:45,8090.12
16/12/2023,05:00,7984.73
16/12/2023,05:15,8045.67
16/12/2023,05:30,8070.37
16/12/2023,05:45,7996.96
16/12/2023,06:00,8155.93
16/12/2023,06:15,8200.81
16/12/2023,06:30,8420.23
16/12/2023,06:45,8479.98
16/12/2023,07:00,8657.15
16/12/2023,07:15,8765.58
16/12/2023,07:30,8885.01
16/12/2023,07:45,8963.83
16/12/2023,08:00,9230.00
16/12/2023,08:15,9366.42
16/12/2023,08:30,9417.66
16/12/2023,08:45,9449.98
16/12/2023,09:00,9656.64
16/12/2023,09:15,9839.58
16/12/2023,09:30,9941.45
16/12/2023,09:45,10111.97
16/12/2023,10:00,10237.77
16/12/2023,10:15,10331.00
16/12/2023,10:30,10294.83
16/12/2023,10:45,10242.53
16/12/2023,11:00,10150.92
16/12/2023,11:15,10022.10
16/12/2023,11:30,10121.97
16/12/2023,11:45,10166.69
16/12/2023,12:00,10289.21
16/12/2023,12:15,10129.71
16/12/2023,12:30,10182.31
16/12/2023,12:45,10221.96
16/12/2023,13:00,10151.37
16/12/2023,13:15,10091.16
16/12/2023,13:30,10065.44
16/12/2023,13:45,9994.75
16/12/2023,14:00,10031.03
16/12/2023,14:15,10048.25
16/12/2023,14:30,9975.38
16/12/2023,14:45,9886.79
16/12/2023,15:00,10092.52
16/12/2023,15:15,9965.36
16/12/2023,15:30,9958.40
16/12/2023,15:45,9987.96
16/12/2023,16:00,10025.58
16/12/2023,16:15,10172.94
16/12/2023,16:30,10262.83
16/12/2023,16:45,10478.55
16/12/2023,17:00,10405.04
16/12/2023,17:15,10481.97
16/12/2023,17:30,10492.46
16/12/2023,17:45,10473.59
16/12/2023,18:00,10357.38
16/12/2023,18:15,10380.84
16/12/2023,18:30,10336.59
16/12/2023,18:45,10222.23
16/12/2023,19:00,10115.29
16/12/2023,19:15,10065.90
16/12/2023,19:30,10069.67
16/12/2023,19:45,10080.15
16/12/2023,20:00,10015.15
16/12/2023,20:15,9726.21
16/12/2023,20:30,9600.01
16/12/2023,20:45,9614.36
16/12/2023,21:00,9513.20
16/12/2023,21:15,9472.70
16/12/2023,21:30,9495.45
16/12/2023,21:45,9063.92
16/12/2023,22:00,8969.22
16/12/2023,22:15,9076.69
16/12/2023,22:30,8985.45
16/12/2023,22:45,8965.87
16/12/2023,23:00,9022.80
16/12/2023,23:15,8980.17
16/12/2023,23:30,8951.79
16/12/2023,23:45,8843.22
16/12/2023,02:00*,
16/12/2023,02:15*,
16/12/2023,02:30*,
16/12/2023,02:45*,
17/12/2023,00:00,8774.72
17/12/2023,00:15,8554.02
17/12/2023,00:30,8437.02
17/12/2023,00:45,8302.35
17/12/2023,01:00,8248.19
17/12/2023,01:15,8168.40
17/12/2023,01:30,8078.89
17/12/2023,01:45,7989.65
17/12/2023,02:00,7994.38
17/12/2023,02:15,7885.83
17/12/2023,02:30,7778.15
17/12/2023,02:45,7752.54
17/12/2023,03:00,7754.98
17/12/2023,03:15,7770.22
17/12/2023,03:30,7617.66
17/12/2023,03:45,7661.07
17/12/2023,04:00,7636.21
17/12/2023,04:15,7575.01
17/12/2023,04:30,7590.04
17/12/2023,04:45,7598.41
17/12/2023,05:00,7706.81
17/12/2023,05:15,7730.11
17/12/2023,05:30,7830.48
17/12/2023,05:45,7872.52
17/12/2023,06:00,7922.43
17/12/2023,06:15,8010.30
17/12/2023,06:30,8050.93
17/12/2023,06:45,8115.85
17/12/2023,07:00,8100.77
17/12/2023,07:15,8096.15
17/12/2023,07:30,8100.14
17/12/2023,07:45,8160.70
17/12/2023,08:00,8358.38
17/12/2023,08:15,8579.36
17/12/2023,08:30,8546.38
17/12/2023,08:45,8698.10
17/12/2023,09:00,8895.61
17/12/2023,09:15,8983.30
17/12/2023,09:30,9090.15
17/12/2023,09:45,9354.55
17/12/2023,10:00,9506.07
17/12/2023,10:15,9655.66
17/12/2023,10:30,9797.28
17/12/2023,10:45,9770.29
17/12/2023,11:00,9849.48
17/12/2023,11:15,10085.20
17/12/2023,11:30,10080.49
17/12/2023,11:45,10217.61
17/12/2023,12:00,10285.50
17/12/2023,12:15,10223.43
17/12/2023,12:30,10182.92
17/12/2023,12:45,10064.10
17/12/2023,13:00,9955.12
17/12/2023,13:15,9838.55
17/12/2023,13:30,9789.49
17/12/2023,13:45,9694.51
17/12/2023,14:00,9694.19
17/12/2023,14:15,9604.88
17/12/2023,14:30,9592.28
17/12/2023,14:45,9436.20
17/12/2023,15:00,9637.68
17/12/2023,15:15,9501.34
17/12/2023,15:30,9436.94
17/12/2023,15:45,9285.08
17/12/2023,16:00,9138.59
17/12/2023,16:15,9223.61
17/12/2023,16:30,9475.30
17/12/2023,16:45,9706.55
17/12/2023,17:00,10023.12
17/12/2023,17:15,10068.34
17/12/2023,17:30,10239.94
17/12/2023,17:45,10352.56
17/12/2023,18:00,10377.82
17/12/2023,18:15,10376.98
17/12/2023,18:30,10397.21
17/12/2023,18:45,10272.67
17/12/2023,19:00,10228.41
17/12/2023,19:15,10197.56
17/12/2023,19:30,10158.44
17/12/2023,19:45,10193.49
17/12/2023,20:00,10051.41
17/12/2023,20:15,10018.31
17/12/2023,20:30,9836.64
17/12/2023,20:45,9679.72
17/12/2023,21:00,9468.35
17/12/2023,21:15,9452.27
17/12/2023,21:30,9204.30
17/12/2023,21:45,9126.69
17/12/2023,22:00,9145.32
17/12/2023,22:15,9219.61
17/12/2023,22:30,9215.35
17/12/2023,22:45,9139.22
17/12/2023,23:00,9156.97
17/12/2023,23:15,9038.88
17/12/2023,23:30,8885.24
17/12/2023,23:45,8799.54
17/12/2023,02:00*,
17/12/2023,02:15*,
17/12/2023,02:30*,
17/12/2023,02:45*,
18/12/2023,00:00,8665.92
18/12/2023,00:15,8549.93
18/12/2023,00:30,8432.81
18/12/2023,00:45,8273.19
18/12/2023,01:00,8250.62
18/12/2023,01:15,8209.13
18/12/2023,01:30,8163.33
18/12/2023,01:45,8071.95
18/12/2023,02:00,8027.60
18/12/2023,02:15,7908.94
18/12/2023,02:30,7894.98
18/12/2023,02:45,7836.17
18/12/2023,03:00,7909.63
18/12/2023,03:15,7793.22
18/12/2023,03:30,7717.01
18/12/2023,03:45,7763.64
18/12/2023,04:00,7852.16
18/12/2023,04:15,7999.09
18/12/2023,04:30,8019.72
18/12/2023,04:45,8064.90
18/12/2023,05:00,8372.78
18/12/2023,05:15,8560.74
18/12/2023,05:30,8599.80
18/12/2023,05:45,8845.68
18/12/2023,06:00,9238.47
18/12/2023,06:15,9458.90
18/12/2023,06:30,9551.55
18/12/2023,06:45,9869.75
18/12/2023,07:00,10095.86
18/12/2023,07:15,10293.17
18/12/2023,07:30,10498.80
18/12/2023,07:45,10728.49
18/12/2023,08:00,11050.64
18/12/2023,08:15,11310.65
18/12/2023,08:30,11453.73
18/12/2023,08:45,11519.55
18/12/2023,09:00,11608.11
18/12/2023,09:15,11703.84
18/12/2023,09:30,11774.06
18/12/2023,09:45,11734.97
18/12/2023,10:00,11788.49
18/12/2023,10:15,11744.93
18/12/2023,10:30,11724.54
18/12/2023,10:45,11731.18
18/12/2023,11:00,11712.02
18/12/2023,11:15,11691.60
18/12/2023,11:30,11688.06
18/12/2023,11:45,11673.69
18/12/2023,12:00,11610.95
18/12/2023,12:15,11484.47
18/12/2023,12:30,11543.27
18/12/2023,12:45,11513.82
18/12/2023,13:00,11566.45
18/12/2023,13:15,11548.43
18/12/2023,13:30,11428.73
18/12/2023,13:45,11389.93
18/12/2023,14:00,11364.47
18/12/2023,14:15,11362.48
18/12/2023,14:30,11416.47
18/12/2023,14:45,11346.81
18/12/2023,15:00,11363.18
18/12/2023,15:15,11283.33
18/12/2023,15:30,11331.83
18/12/2023,15:45,11316.44
18/12/2023,16:00,11282.39
18/12/2023,16:15,11336.77
18/12/2023,16:30,11507.81
18/12/2023,16:45,11709.40
18/12/2023,17:00,11796.71
18/12/2023,17:15,11806.15
18/12/2023,17:30,11942.98
18/12/2023,17:45,12015.41
18/12/2023,18:00,11887.09
18/12/2023,18:15,11883.70
18/12/2023,18:30,11759.29
18/12/2023,18:45,11679.31
18/12/2023,19:00,11507.45
18/12/2023,19:15,11297.54
18/12/2023,19:30,11222.86
18/12/2023,19:45,11067.54
18/12/2023,20:00,10979.86
18/12/2023,20:15,10747.44
18/12/2023,20:30,10685.69
18/12/2023,20:45,10489.67
18/12/2023,21:00,10174.47
18/12/2023,21:15,9975.71
18/12/2023,21:30,9941.30
18/12/2023,21:45,9845.55
18/12/2023,22:00,9782.52
18/12/2023,22:15,9871.00
18/12/2023,22:30,9870.73
18/12/2023,22:45,9860.45
18/12/2023,23:00,9800.95
18/12/2023,23:15,9695.23
18/12/2023,23:30,9560.18
18/12/2023,23:45,9327.57
18/12/2023,02:00*,
18/12/2023,02:15*,
18/12/2023,02:30*,
18/12/2023,02:45*,
19/12/2023,00:00,9153.80
19/12/2023,00:15,9002.57
19/12/2023,00:30,8886.47
19/12/2023,00:45,8752.34
19/12/2023,01:00,8607.27
19/12/2023,01:15,8529.87
19/12/2023,01:30,8478.80
19/12/2023,01:45,8363.27
19/12/2023,02:00,8349.10
19/12/2023,02:15,8354.93
19/12/2023,02:30,8307.75
19/12/2023,02:45,8191.05
19/12/2023,03:00,8182.85
19/12/2023,03:15,8076.46
19/12/2023,03:30,8129.40
19/12/2023,03:45,8154.75
19/12/2023,04:00,8182.82
19/12/2023,04:15,8196.83
19/12/2023,04:30,8107.97
19/12/2023,04:45,8114.64
19/12/2023,05:00,8358.31
19/12/2023,05:15,8576.43
19/12/2023,05:30,8606.00
19/12/2023,05:45,8898.18
19/12/2023,06:00,9209.89
19/12/2023,06:15,9532.64
19/12/2023,06:30,9647.46
19/12/2023,06:45,9830.11
19/12/2023,07:00,10219.64
19/12/2023,07:15,10379.36
19/12/2023,07:30,10591.35
19/12/2023,07:45,10834.83
19/12/2023,08:00,11090.97
19/12/2023,08:15,11228.06
19/12/2023,08:30,11267.13
19/12/2023,08:45,11356.61
19/12/2023,09:00,11353.01
19/12/2023,09:15,11484.77
19/12/2023,09:30,11444.27
19/12/2023,09:45,11356.69
19/12/2023,10:00,11351.58
19/12/2023,10:15,11361.32
19/12/2023,10:30,11343.93
19/12/2023,10:45,11361.94
19/12/2023,11:00,11542.52
19/12/2023,11:15,11575.13
19/12/2023,11:30,11658.42
19/12/2023,11:45,11746.85
19/12/2023,12:00,11730.25
19/12/2023,12:15,11694.17
19/12/2023,12:30,11720.16
19/12/2023,12:45,11779.55
19/12/2023,13:00,11763.27
19/12/2023,13:15,11597.31
19/12/2023,13:30,11636.05
19/12/2023,13:45,11485.07
19/12/2023,14:00,11330.62
19/12/2023,14:15,11372.61
19/12/2023,14:30,11280.08
19/12/2023,14:45,11259.41
19/12/2023,15:00,11421.72
19/12/2023,15:15,11315.42
19/12/2023,15:30,11364.22
19/12/2023,15:45,11417.12
19/12/2023,16:00,11464.71
19/12/2023,16:15,11452.27
19/12/2023,16:30,11407.88
19/12/2023,16:45,11603.88
19/12/2023,17:00,11637.94
19/12/2023,17:15,11627.95
19/12/2023,17:30,11637.42
19/12/2023,17:45,11763.66
19/12/2023,18:00,11734.30
19/12/2023,18:15,11693.99
19/12/2023,18:30,11622.72
19/12/2023,18:45,11496.77
19/12/2023,19:00,11333.74
19/12/2023,19:15,11312.26
19/12/2023,19:30,11070.40
19/12/2023,19:45,10914.45
19/12/2023,20:00,10825.64
19/12/2023,20:15,10757.53
19/12/2023,20:30,10630.83
19/12/2023,20:45,10634.71
19/12/2023,21:00,10331.84
19/12/2023,21:15,10220.80
19/12/2023,21:30,9962.85
19/12/2023,21:45,9797.41
19/12/2023,22:00,9824.61
19/12/2023,22:15,9831.91
19/12/2023,22:30,9764.08
19/12/2023,22:45,9670.81
19/12/2023,23:00,9655.90
19/12/2023,23:15,9656.23
19/12/2023,23:30,9517.89
19/12/2023,23:45,9330.40
19/12/2023,02:00*,
19/12/2023,02:15*,
19/12/2023,02:30*,
19/12/2023,02:45*,
20/12/2023,00:00,9166.42
20/12/2023,00:15,9034.09
20/12/2023,00:30,8947.67
20/12/2023,00:45,8776.06
20/12/2023,01:00,8743.67
20/12/2023,01:15,8525.46
20/12/2023,01:30,8466.86
20/12/2023,01:45,8467.78
20/12/2023,02:00,8337.20
20/12/2023,02:15,8310.51
20/12/2023,02:30,8240.58
20/12/2023,02:45,8188.79
20/12/2023,03:00,8183.51
20/12/2023,03:15,8228.21
20/12/2023,03:30,8155.78
20/12/2023,03:45,8166.68
20/12/2023,04:00,8106.12
20/12/2023,04:15,8141.00
20/12/2023,04:30,8172.73
20/12/2023,04:45,8179.78
20/12/2023,05:00,8411.81
20/12/2023,05:15,8491.77
20/12/2023,05:30,8650.31
20/12/2023,05:45,8770.36
20/12/2023,06:00,9155.01
20/12/2023,06:15,9475.67
20/12/2023,06:30,9784.19
20/12/2023,06:45,10008.25
20/12/2023,07:00,10388.41
20/12/2023,07:15,10606.47
20/12/2023,07:30,10926.62
20/12/2023,07:45,11103.32
20/12/2023,08:00,11214.97
20/12/2023,08:15,11317.16
20/12/2023,08:30,11390.40
20/12/2023,08:45,11392.32
20/12/2023,09:00,11412.29
20/12/2023,09:15,11590.89
20/12/2023,09:30,11598.88
20/12/2023,09:45,11618.72
20/12/2023,10:00,11565.40
20/12/2023,10:15,11526.36
20/12/2023,10:30,11555.64
20/12/2023,10:45,11474.78
20/12/2023,11:00,11406.56
20/12/2023,11:15,11404.65
20/12/2023,11:30,11417.25
20/12/2023,11:45,11391.65
20/12/2023,12:00,11256.93
20/12/2023,12:15,11175.62
20/12/2023,12:30,11162.89
20/12/2023,12:45,11177.39
20/12/2023,13:00,11233.58
20/12/2023,13:15,11274.07
20/12/2023,13:30,11379.72
20/12/2023,13:45,11331.89
20/12/2023,14:00,11237.02
20/12/2023,14:15,11234.63
20/12/2023,14:30,11209.84
20/12/2023,14:45,11102.01
20/12/2023,15:00,11099.37
20/12/2023,15:15,11032.13
20/12/2023,15:30,11045.89
20/12/2023,15:45,11069.29
20/12/2023,16:00,11043.85
20/12/2023,16:15,11054.51
20/12/2023,16:30,11173.32
20/12/2023,16:45,11281.61
20/12/2023,17:00,11323.70
20/12/2023,17:15,11404.87
20/12/2023,17:30,11504.28
20/12/2023,17:45,11579.09
20/12/2023,18:00,11499.66
20/12/2023,18:15,11390.13
20/12/2023,18:30,11361.92
20/12/2023,18:45,11308.65
20/12/2023,19:00,11097.93
20/12/2023,19:15,10964.61
20/12/2023,19:30,10819.32
20/12/2023,19:45,10638.01
20/12/2023,20:00,10499.10
20/12/2023,20:15,10439.89
20/12/2023,20:30,10219.82
20/12/2023,20:45,9969.89
20/12/2023,21:00,9814.85
20/12/2023,21:15,9611.37
20/12/2023,21:30,9578.73
20/12/2023,21:45,9580.40
20/12/2023,22:00,9562.55
20/12/2023,22:15,9633.65
20/12/2023,22:30,9615.06
20/12/2023,22:45,9604.23
20/12/2023,23:00,9496.15
20/12/2023,23:15,9323.11
20/12/2023,23:30,9077.06
20/12/2023,23:45,8850.35
20/12/2023,02:00*,
20/12/2023,02:15*,
20/12/2023,02:30*,
20/12/2023,02:45*,
21/12/2023,00:00,8732.11
21/12/2023,00:15,8555.17
21/12/2023,00:30,8461.98
21/12/2023,00:45,8305.22
21/12/2023,01:00,8316.40
21/12/2023,01:15,8161.97
21/12/2023,01:30,8061.65
21/12/2023,01:45,7953.01
21/12/2023,02:00,7875.81
21/12/2023,02:15,7752.09
21/12/2023,02:30,7740.51
21/12/2023,02:45,7748.11
21/12/2023,03:00,7702.36
21/12/2023,03:15,7708.66
21/12/2023,03:30,7733.98
21/12/2023,03:45,7689.70
21/12/2023,04:00,7791.73
21/12/2023,04:15,7802.50
21/12/2023,04:30,7827.44
21/12/2023,04:45,7949.21
21/12/2023,05:00,7998.36
21/12/2023,05:15,8081.23
21/12/2023,05:30,8184.94
21/12/2023,05:45,8232.22
21/12/2023,06:00,8573.51
21/12/2023,06:15,8790.20
21/12/2023,06:30,9135.50
21/12/2023,06:45,9517.46
21/12/2023,07:00,9660.70
21/12/2023,07:15,9937.11
21/12/2023,07:30,10161.49
21/12/2023,07:45,10266.03
21/12/2023,08:00,10534.35
21/12/2023,08:15,10687.33
21/12/2023,08:30,10750.85
21/12/2023,08:45,10746.32
21/12/2023,09:00,10865.19
21/12/2023,09:15,10886.31
21/12/2023,09:30,10953.55
21/12/2023,09:45,10928.44
21/12/2023,10:00,10888.09
21/12/2023,10:15,10915.62
21/12/2023,10:30,10846.28
21/12/2023,10:45,10952.77
21/12/2023,11:00,10966.44
21/12/2023,11:15,10942.46
21/12/2023,11:30,11074.21
21/12/2023,11:45,11020.09
21/12/2023,12:00,10952.48
21/12/2023,12:15,10779.78
21/12/2023,12:30,10720.06
21/12/2023,12:45,10732.04
21/12/2023,13:00,10801.36
21/12/2023,13:15,10721.52
21/12/2023,13:30,10755.85
21/12/2023,13:45,10666.25
21/12/2023,14:00,10656.28
21/12/2023,14:15,10696.73
21/12/2023,14:30,10632.49
21/12/2023,14:45,10585.11
21/12/2023,15:00,10621.23
21/12/2023,15:15,10545.53
21/12/2023,15:30,10504.30
21/12/2023,15:45,10466.45
21/12/2023,16:00,10539.46
21/12/2023,16:15,10562.89
21/12/2023,16:30,10634.26
21/12/2023,16:45,10765.86
21/12/2023,17:00,10885.57
21/12/2023,17:15,11017.72
21/12/2023,17:30,11167.13
21/12/2023,17:45,11209.69
21/12/2023,18:00,11117.56
21/12/2023,18:15,11132.73
21/12/2023,18:30,11033.81
21/12/2023,18:45,10867.25
21/12/2023,19:00,10830.34
21/12/2023,19:15,10712.67
21/12/2023,19:30,10566.74
21/12/2023,19:45,10465.02
21/12/2023,20:00,10236.55
21/12/2023,20:15,10076.88
21/12/2023,20:30,10005.49
21/12/2023,20:45,9703.38
21/12/2023,21:00,9733.09
21/12/2023,21:15,9635.12
21/12/2023,21:30,9425.44
21/12/2023,21:45,9482.18
21/12/2023,22:00,9504.78
21/12/2023,22:15,9588.72
21/12/2023,22:30,9547.42
21/12/2023,22:45,9378.71
21/12/2023,23:00,9387.05
21/12/2023,23:15,9259.83
21/12/2023,23:30,9040.47
21/12/2023,23:45,8911.90
21/12/2023,02:00*,
21/12/2023,02:15*,
21/12/2023,02:30*,
21/12/2023,02:45*,
22/12/2023,00:00,8643.18
22/12/2023,00:15,8453.17
22/12/2023,00:30,8433.23
22/12/2023,00:45,8201.98
22/12/2023,01:00,8184.65
22/12/2023,01:15,7972.08
22/12/2023,01:30,7949.48
22/12/2023,01:45,7824.92
22/12/2023,02:00,7834.28
22/12/2023,02:15,7713.95
22/12/2023,02:30,7703.58
22/12/2023,02:45,7625.29
22/12/2023,03:00,7540.79
22/12/2023,03:15,7544.89
22/12/2023,03:30,7603.18
22/12/2023,03:45,7570.42
22/12/2023,04:00,7610.25
22/12/2023,04:15,7697.44
22/12/2023,04:30,7739.55
22/12/2023,04:45,7722.25
22/12/2023,05:00,7856.31
