RowDate,RowTime,TotalLoadForecast
03/10/2023,22:15,8453.25
03/10/2023,22:30,8372.78
03/10/2023,22:45,8260.09
03/10/2023,23:00,8342.58
03/10/2023,23:15,8189.68
03/10/2023,23:30,8073.11
03/10/2023,23:45,7966.29
03/10/2023,02:00*,
03/10/2023,02:15*,
03/10/2023,02:30*,
03/10/2023,02:45*,
04/10/2023,00:00,8037.74
04/10/2023,00:15,7924.16
04/10/2023,00:30,7833.90
04/10/2023,00:45,7746.97
04/10/2023,01:00,7371.31
04/10/2023,01:15,7305.65
04/10/2023,01:30,7237.50
04/10/2023,01:45,7143.55
04/10/2023,02:00,7009.56
04/10/2023,02:15,6963.64
04/10/2023,02:30,6980.41
04/10/2023,02:45,6967.37
04/10/2023,03:00,6919.66
04/10/2023,03:15,6902.74
04/10/2023,03:30,6921.55
04/10/2023,03:45,6886.26
04/10/2023,04:00,7034.49
04/10/2023,04:15,7013.37
04/10/2023,04:30,7055.22
04/10/2023,04:45,7087.91
04/10/2023,05:00,7229.70
04/10/2023,05:15,7296.37
04/10/2023,05:30,7384.13
04/10/2023,05:45,7533.06
04/10/2023,06:00,7963.23
04/10/2023,06:15,8195.26
04/10/2023,06:30,8426.04
04/10/2023,06:45,8656.80
04/10/2023,07:00,8960.87
04/10/2023,07:15,9106.25
04/10/2023,07:30,9233.12
04/10/2023,07:45,9302.18
04/10/2023,08:00,9391.35
04/10/2023,08:15,9448.60
04/10/2023,08:30,9543.72
04/10/2023,08:45,9633.00
04/10/2023,09:00,9772.29
04/10/2023,09:15,9824.63
04/10/2023,09:30,9858.35
04/10/2023,09:45,9856.05
04/10/2023,10:00,9593.96
04/10/2023,10:15,9518.03
04/10/2023,10:30,9589.68
04/10/2023,10:45,9595.39
04/10/2023,11:00,9570.57
04/10/2023,11:15,9577.94
04/10/2023,11:30,9587.54
04/10/2023,11:45,9621.33
04/10/2023,12:00,9436.62
04/10/2023,12:15,9341.57
04/10/2023,12:30,9349.36
04/10/2023,12:45,9343.10
04/10/2023,13:00,9407.01
04/10/2023,13:15,9394.75
04/10/2023,13:30,9394.22
04/10/2023,13:45,9345.49
04/10/2023,14:00,9396.76
04/10/2023,14:15,9356.93
04/10/2023,14:30,9296.48
04/10/2023,14:45,9251.45
04/10/2023,15:00,9409.72
04/10/2023,15:15,9378.82
04/10/2023,15:30,9332.77
04/10/2023,15:45,9329.32
04/10/2023,16:00,9354.69
04/10/2023,16:15,9350.77
04/10/2023,16:30,9374.32
04/10/2023,16:45,9477.58
04/10/2023,17:00,9716.21
04/10/2023,17:15,9721.13
04/10/2023,17:30,9847.19
04/10/2023,17:45,9907.69
04/10/2023,18:00,10089.29
04/10/2023,18:15,10067.62
04/10/2023,18:30,10073.77
04/10/2023,18:45,10048.46
04/10/2023,19:00,10222.10
04/10/2023,19:15,10166.93
04/10/2023,19:30,10194.18
04/10/2023,19:45,10216.29
04/10/2023,20:00,9757.01
04/10/2023,20:15,9688.05
04/10/2023,20:30,9613.33
04/10/2023,20:45,9505.86
04/10/2023,21:00,9290.60
04/10/2023,21:15,9136.27
04/10/2023,21:30,8960.54
04/10/2023,21:45,8844.14
04/10/2023,22:00,8919.53
04/10/2023,22:15,8868.50
04/10/2023,22:30,8803.55
04/10/2023,22:45,8688.85
04/10/2023,23:00,8458.97
04/10/2023,23:15,8320.52
04/10/2023,23:30,8205.61
04/10/2023,23:45,8091.62
04/10/2023,02:00*,
04/10/2023,02:15*,
04/10/2023,02:30*,
04/10/2023,02:45*,
05/10/2023,00:00,7615.10
05/10/2023,00:15,7493.96
05/10/2023,00:30,7393.57
05/10/2023,00:45,7313.74
05/10/2023,01:00,7284.78
05/10/2023,01:15,7233.64
05/10/2023,01:30,7149.18
05/10/2023,01:45,7056.66
05/10/2023,02:00,7029.24
05/10/2023,02:15,6987.14
05/10/2023,02:30,6988.95
05/10/2023,02:45,6970.03
05/10/2023,03:00,7090.81
05/10/2023,03:15,7068.89
05/10/2023,03:30,7092.47
05/10/2023,03:45,7058.32
05/10/2023,04:00,7148.52
05/10/2023,04:15,7135.73
05/10/2023,04:30,7175.87
05/10/2023,04:45,7196.69
05/10/2023,05:00,7378.82
05/10/2023,05:15,7448.66
05/10/2023,05:30,7547.41
05/10/2023,05:45,7704.78
05/10/2023,06:00,7948.67
05/10/2023,06:15,8181.05
05/10/2023,06:30,8411.38
05/10/2023,06:45,8665.53
05/10/2023,07:00,9160.19
05/10/2023,07:15,9327.10
05/10/2023,07:30,9466.44
05/10/2023,07:45,9530.61
05/10/2023,08:00,9477.99
05/10/2023,08:15,9547.85
05/10/2023,08:30,9623.37
05/10/2023,08:45,9701.98
05/10/2023,09:00,9742.75
05/10/2023,09:15,9771.75
05/10/2023,09:30,9816.91
05/10/2023,09:45,9830.04
05/10/2023,10:00,9889.40
05/10/2023,10:15,9802.33
05/10/2023,10:30,9851.82
05/10/2023,10:45,9865.07
05/10/2023,11:00,9884.60
05/10/2023,11:15,9873.13
05/10/2023,11:30,9888.56
05/10/2023,11:45,9906.50
05/10/2023,12:00,9866.23
05/10/2023,12:15,9800.29
05/10/2023,12:30,9788.82
05/10/2023,12:45,9771.52
05/10/2023,13:00,9898.19
05/10/2023,13:15,9854.01
05/10/2023,13:30,9828.44
05/10/2023,13:45,9788.13
05/10/2023,14:00,9832.47
05/10/2023,14:15,9792.88
05/10/2023,14:30,9766.84
05/10/2023,14:45,9709.11
05/10/2023,15:00,9752.42
05/10/2023,15:15,9644.31
05/10/2023,15:30,9589.81
05/10/2023,15:45,9564.72
05/10/2023,16:00,9484.42
05/10/2023,16:15,9497.73
05/10/2023,16:30,9526.45
05/10/2023,16:45,9623.83
05/10/2023,17:00,9600.69
05/10/2023,17:15,9619.47
05/10/2023,17:30,9741.54
05/10/2023,17:45,9813.99
05/10/2023,18:00,10009.66
05/10/2023,18:15,9987.15
05/10/2023,18:30,9996.22
05/10/2023,18:45,9969.66
05/10/2023,19:00,10047.44
05/10/2023,19:15,10008.41
05/10/2023,19:30,10057.51
05/10/2023,19:45,10085.37
05/10/2023,20:00,9821.67
05/10/2023,20:15,9756.71
05/10/2023,20:30,9672.36
05/10/2023,20:45,9564.19
05/10/2023,21:00,9380.85
05/10/2023,21:15,9233.40
05/10/2023,21:30,9078.95
05/10/2023,21:45,8936.33
05/10/2023,22:00,8750.89
05/10/2023,22:15,8708.92
05/10/2023,22:30,8641.85
05/10/2023,22:45,8527.75
05/10/2023,23:00,8442.87
05/10/2023,23:15,8291.27
05/10/2023,23:30,8162.50
05/10/2023,23:45,8059.64
05/10/2023,02:00*,
05/10/2023,02:15*,
05/10/2023,02:30*,
05/10/2023,02:45*,
06/10/2023,00:00,7695.32
06/10/2023,00:15,7582.32
06/10/2023,00:30,7478.93
06/10/2023,00:45,7406.35
06/10/2023,01:00,7478.60
06/10/2023,01:15,7412.09
06/10/2023,01:30,7314.57
06/10/2023,01:45,7243.26
06/10/2023,02:00,7136.19
06/10/2023,02:15,7077.88
06/10/2023,02:30,7082.90
06/10/2023,02:45,7086.12
06/10/2023,03:00,7092.88
06/10/2023,03:15,7071.73
06/10/2023,03:30,7077.80
06/10/2023,03:45,7035.90
06/10/2023,04:00,6952.68
06/10/2023,04:15,6937.66
06/10/2023,04:30,6989.00
06/10/2023,04:45,7007.98
06/10/2023,05:00,7211.11
06/10/2023,05:15,7278.33
06/10/2023,05:30,7380.24
06/10/2023,05:45,7521.64
06/10/2023,06:00,8136.60
06/10/2023,06:15,8308.67
06/10/2023,06:30,8546.81
06/10/2023,06:45,8810.58
06/10/2023,07:00,9096.93
06/10/2023,07:15,9246.50
06/10/2023,07:30,9391.49
06/10/2023,07:45,9457.19
06/10/2023,08:00,9524.89
06/10/2023,08:15,9590.47
06/10/2023,08:30,9664.11
06/10/2023,08:45,9739.15
06/10/2023,09:00,9967.34
06/10/2023,09:15,10002.79
06/10/2023,09:30,10038.60
06/10/2023,09:45,10067.49
06/10/2023,10:00,10061.20
06/10/2023,10:15,9987.79
06/10/2023,10:30,10013.55
06/10/2023,10:45,10039.49
06/10/2023,11:00,9888.68
06/10/2023,11:15,9897.35
06/10/2023,11:30,9906.15
06/10/2023,11:45,9937.64
06/10/2023,12:00,9869.31
06/10/2023,12:15,9803.62
06/10/2023,12:30,9797.51
06/10/2023,12:45,9801.33
06/10/2023,13:00,9684.64
06/10/2023,13:15,9613.91
06/10/2023,13:30,9589.65
06/10/2023,13:45,9562.43
06/10/2023,14:00,9338.09
06/10/2023,14:15,9359.98
06/10/2023,14:30,9315.51
06/10/2023,14:45,9263.79
06/10/2023,15:00,9887.57
06/10/2023,15:15,9841.84
06/10/2023,15:30,9776.02
06/10/2023,15:45,9755.20
06/10/2023,16:00,9488.56
06/10/2023,16:15,9489.15
06/10/2023,16:30,9502.93
06/10/2023,16:45,9583.26
06/10/2023,17:00,9325.69
06/10/2023,17:15,9356.36
06/10/2023,17:30,9470.57
06/10/2023,17:45,9550.24
06/10/2023,18:00,9552.12
06/10/2023,18:15,9541.76
06/10/2023,18:30,9541.71
06/10/2023,18:45,9536.35
06/10/2023,19:00,9750.04
06/10/2023,19:15,9740.01
06/10/2023,19:30,9783.73
06/10/2023,19:45,9803.79
06/10/2023,20:00,9549.09
06/10/2023,20:15,9475.99
06/10/2023,20:30,9389.34
06/10/2023,20:45,9274.60
06/10/2023,21:00,8988.75
06/10/2023,21:15,8849.53
06/10/2023,21:30,8706.10
06/10/2023,21:45,8567.75
06/10/2023,22:00,8670.13
06/10/2023,22:15,8642.21
06/10/2023,22:30,8564.30
06/10/2023,22:45,8457.42
06/10/2023,23:00,8278.76
06/10/2023,23:15,8130.40
06/10/2023,23:30,7992.20
06/10/2023,23:45,7874.62
06/10/2023,02:00*,
06/10/2023,02:15*,
06/10/2023,02:30*,
06/10/2023,02:45*,
07/10/2023,00:00,7591.61
07/10/2023,00:15,7471.63
07/10/2023,00:30,7388.70
07/10/2023,00:45,7302.38
07/10/2023,01:00,7224.95
07/10/2023,01:15,7159.35
07/10/2023,01:30,7059.22
07/10/2023,01:45,6984.91
07/10/2023,02:00,6895.28
07/10/2023,02:15,6903.47
07/10/2023,02:30,6874.57
07/10/2023,02:45,6868.49
07/10/2023,03:00,6891.28
07/10/2023,03:15,6820.59
07/10/2023,03:30,6830.06
07/10/2023,03:45,6788.22
07/10/2023,04:00,6902.25
07/10/2023,04:15,6823.14
07/10/2023,04:30,6809.76
07/10/2023,04:45,6776.98
07/10/2023,05:00,6595.03
07/10/2023,05:15,6654.89
07/10/2023,05:30,6726.17
07/10/2023,05:45,6770.77
07/10/2023,06:00,7073.41
07/10/2023,06:15,7133.71
07/10/2023,06:30,7218.01
07/10/2023,06:45,7321.59
07/10/2023,07:00,7531.20
07/10/2023,07:15,7599.02
07/10/2023,07:30,7628.06
07/10/2023,07:45,7726.54
07/10/2023,08:00,8172.74
07/10/2023,08:15,8271.07
07/10/2023,08:30,8410.34
07/10/2023,08:45,8475.73
07/10/2023,09:00,8589.67
07/10/2023,09:15,8705.59
07/10/2023,09:30,8815.91
07/10/2023,09:45,8848.76
07/10/2023,10:00,8665.17
07/10/2023,10:15,8703.26
07/10/2023,10:30,8796.55
07/10/2023,10:45,8793.37
07/10/2023,11:00,8733.15
07/10/2023,11:15,8766.56
07/10/2023,11:30,8831.27
07/10/2023,11:45,8834.88
07/10/2023,12:00,8935.54
07/10/2023,12:15,8886.09
07/10/2023,12:30,8901.35
07/10/2023,12:45,8921.44
07/10/2023,13:00,8657.29
07/10/2023,13:15,8628.91
07/10/2023,13:30,8602.59
07/10/2023,13:45,8487.06
07/10/2023,14:00,8484.18
07/10/2023,14:15,8453.44
07/10/2023,14:30,8381.27
07/10/2023,14:45,8403.15
07/10/2023,15:00,8257.23
07/10/2023,15:15,8147.84
07/10/2023,15:30,8171.08
07/10/2023,15:45,8146.71
07/10/2023,16:00,8269.34
07/10/2023,16:15,8245.28
07/10/2023,16:30,8219.15
07/10/2023,16:45,8256.51
07/10/2023,17:00,8073.02
07/10/2023,17:15,8166.58
07/10/2023,17:30,8222.67
07/10/2023,17:45,8223.65
07/10/2023,18:00,8694.21
07/10/2023,18:15,8754.51
07/10/2023,18:30,8794.26
07/10/2023,18:45,8890.94
07/10/2023,19:00,8768.21
07/10/2023,19:15,8729.84
07/10/2023,19:30,8719.02
07/10/2023,19:45,8699.18
07/10/2023,20:00,8670.61
07/10/2023,20:15,8619.20
07/10/2023,20:30,8563.51
07/10/2023,20:45,8479.74
07/10/2023,21:00,8383.47
07/10/2023,21:15,8317.58
07/10/2023,21:30,8234.32
07/10/2023,21:45,8183.13
07/10/2023,22:00,8182.22
07/10/2023,22:15,8061.42
07/10/2023,22:30,8044.56
07/10/2023,22:45,8016.20
07/10/2023,23:00,7776.74
07/10/2023,23:15,7681.65
07/10/2023,23:30,7578.12
07/10/2023,23:45,7535.04
07/10/2023,02:00*,
07/10/2023,02:15*,
07/10/2023,02:30*,
07/10/2023,02:45*,
08/10/2023,00:00,7285.77
08/10/2023,00:15,7239.52
08/10/2023,00:30,7122.67
08/10/2023,00:45,6995.10
08/10/2023,01:00,6846.57
08/10/2023,01:15,6781.90
08/10/2023,01:30,6679.44
08/10/2023,01:45,6597.29
08/10/2023,02:00,6429.28
08/10/2023,02:15,6363.33
08/10/2023,02:30,6363.90
08/10/2023,02:45,6392.09
08/10/2023,03:00,6404.74
08/10/2023,03:15,6386.77
08/10/2023,03:30,6430.10
08/10/2023,03:45,6428.85
08/10/2023,04:00,6483.73
08/10/2023,04:15,6443.36
08/10/2023,04:30,6453.13
08/10/2023,04:45,6437.98
08/10/2023,05:00,6411.71
08/10/2023,05:15,6447.01
08/10/2023,05:30,6439.37
08/10/2023,05:45,6485.76
08/10/2023,06:00,6567.98
08/10/2023,06:15,6565.16
08/10/2023,06:30,6610.75
08/10/2023,06:45,6668.01
08/10/2023,07:00,6963.72
08/10/2023,07:15,6981.56
08/10/2023,07:30,7001.89
08/10/2023,07:45,7017.53
08/10/2023,08:00,7201.86
08/10/2023,08:15,7351.62
08/10/2023,08:30,7426.04
08/10/2023,08:45,7473.89
08/10/2023,09:00,7544.73
08/10/2023,09:15,7597.22
08/10/2023,09:30,7669.84
08/10/2023,09:45,7733.24
08/10/2023,10:00,7714.57
08/10/2023,10:15,7733.37
08/10/2023,10:30,7901.51
08/10/2023,10:45,7927.77
08/10/2023,11:00,8034.13
08/10/2023,11:15,8037.05
08/10/2023,11:30,8063.84
08/10/2023,11:45,8130.17
08/10/2023,12:00,8078.16
08/10/2023,12:15,8037.22
08/10/2023,12:30,8046.45
08/10/2023,12:45,8087.32
08/10/2023,13:00,7953.90
08/10/2023,13:15,7899.57
08/10/2023,13:30,7831.82
08/10/2023,13:45,7757.03
08/10/2023,14:00,7621.63
08/10/2023,14:15,7525.19
08/10/2023,14:30,7458.29
08/10/2023,14:45,7416.17
08/10/2023,15:00,7562.98
08/10/2023,15:15,7531.47
08/10/2023,15:30,7473.44
08/10/2023,15:45,7499.92
08/10/2023,16:00,7599.52
08/10/2023,16:15,7662.86
08/10/2023,16:30,7670.71
08/10/2023,16:45,7656.55
08/10/2023,17:00,7606.11
08/10/2023,17:15,7678.09
08/10/2023,17:30,7783.44
08/10/2023,17:45,7894.94
08/10/2023,18:00,8328.30
08/10/2023,18:15,8364.08
08/10/2023,18:30,8395.81
08/10/2023,18:45,8462.06
08/10/2023,19:00,8716.67
08/10/2023,19:15,8662.95
08/10/2023,19:30,8778.27
08/10/2023,19:45,8870.38
08/10/2023,20:00,8632.32
08/10/2023,20:15,8545.73
08/10/2023,20:30,8555.37
08/10/2023,20:45,8516.80
08/10/2023,21:00,8243.31
08/10/2023,21:15,8151.17
08/10/2023,21:30,8112.01
08/10/2023,21:45,8007.40
08/10/2023,22:00,7989.14
08/10/2023,22:15,7956.64
08/10/2023,22:30,7788.71
08/10/2023,22:45,7696.03
08/10/2023,23:00,7500.00
08/10/2023,23:15,7391.76
08/10/2023,23:30,7269.79
08/10/2023,23:45,7132.09
08/10/2023,02:00*,
08/10/2023,02:15*,
08/10/2023,02:30*,
08/10/2023,02:45*,
09/10/2023,00:00,6762.27
09/10/2023,00:15,6652.21
09/10/2023,00:30,6595.43
09/10/2023,00:45,6502.80
09/10/2023,01:00,6510.82
09/10/2023,01:15,6473.36
09/10/2023,01:30,6357.84
09/10/2023,01:45,6365.77
09/10/2023,02:00,6467.91
09/10/2023,02:15,6448.98
09/10/2023,02:30,6412.23
09/10/2023,02:45,6385.02
09/10/2023,03:00,6230.44
09/10/2023,03:15,6257.23
09/10/2023,03:30,6222.49
09/10/2023,03:45,6240.62
09/10/2023,04:00,6459.87
09/10/2023,04:15,6513.02
09/10/2023,04:30,6531.75
09/10/2023,04:45,6501.60
09/10/2023,05:00,6714.20
09/10/2023,05:15,6915.52
09/10/2023,05:30,7017.31
09/10/2023,05:45,7182.38
09/10/2023,06:00,7685.41
09/10/2023,06:15,7938.04
09/10/2023,06:30,8173.45
09/10/2023,06:45,8449.45
09/10/2023,07:00,8799.22
09/10/2023,07:15,8944.56
09/10/2023,07:30,9084.21
09/10/2023,07:45,9191.92
09/10/2023,08:00,9348.10
09/10/2023,08:15,9407.12
09/10/2023,08:30,9538.03
09/10/2023,08:45,9622.82
09/10/2023,09:00,9937.50
09/10/2023,09:15,9899.81
09/10/2023,09:30,9960.55
09/10/2023,09:45,10090.83
09/10/2023,10:00,9771.47
09/10/2023,10:15,9826.64
09/10/2023,10:30,9882.47
09/10/2023,10:45,9919.44
09/10/2023,11:00,9792.97
09/10/2023,11:15,9670.77
09/10/2023,11:30,9728.25
09/10/2023,11:45,9732.37
09/10/2023,12:00,9648.65
09/10/2023,12:15,9530.73
09/10/2023,12:30,9563.49
09/10/2023,12:45,9580.94
09/10/2023,13:00,9604.48
09/10/2023,13:15,9536.71
09/10/2023,13:30,9546.71
09/10/2023,13:45,9476.22
09/10/2023,14:00,9324.28
09/10/2023,14:15,9291.99
09/10/2023,14:30,9219.47
09/10/2023,14:45,9233.98
09/10/2023,15:00,9191.05
09/10/2023,15:15,9124.60
09/10/2023,15:30,9149.90
09/10/2023,15:45,9187.03
09/10/2023,16:00,9344.42
09/10/2023,16:15,9344.92
09/10/2023,16:30,9264.51
09/10/2023,16:45,9304.34
09/10/2023,17:00,9330.08
09/10/2023,17:15,9422.62
09/10/2023,17:30,9497.48
09/10/2023,17:45,9567.05
09/10/2023,18:00,9903.32
09/10/2023,18:15,9870.10
09/10/2023,18:30,9880.20
09/10/2023,18:45,9775.99
09/10/2023,19:00,10026.44
09/10/2023,19:15,9968.58
09/10/2023,19:30,9979.94
09/10/2023,19:45,9981.80
09/10/2023,20:00,9691.63
09/10/2023,20:15,9616.71
09/10/2023,20:30,9503.82
09/10/2023,20:45,9430.33
09/10/2023,21:00,9403.79
09/10/2023,21:15,9236.70
09/10/2023,21:30,9073.79
09/10/2023,21:45,8929.77
09/10/2023,22:00,8881.90
09/10/2023,22:15,8790.77
09/10/2023,22:30,8661.43
09/10/2023,22:45,8570.33
09/10/2023,23:00,8677.50
09/10/2023,23:15,8530.87
09/10/2023,23:30,8434.49
09/10/2023,23:45,8395.98
09/10/2023,02:00*,
09/10/2023,02:15*,
09/10/2023,02:30*,
09/10/2023,02:45*,
10/10/2023,00:00,8441.31
10/10/2023,00:15,8324.69
10/10/2023,00:30,8237.28
10/10/2023,00:45,8146.14
10/10/2023,01:00,8378.37
10/10/2023,01:15,8377.44
10/10/2023,01:30,8298.89
10/10/2023,01:45,8306.46
10/10/2023,02:00,8466.75
10/10/2023,02:15,8413.24
10/10/2023,02:30,8412.11
10/10/2023,02:45,8410.04
10/10/2023,03:00,8633.55
10/10/2023,03:15,8595.38
10/10/2023,03:30,8609.09
10/10/2023,03:45,8565.16
10/10/2023,04:00,8909.96
10/10/2023,04:15,8872.72
10/10/2023,04:30,8927.99
10/10/2023,04:45,8960.39
10/10/2023,05:00,9224.61
10/10/2023,05:15,9325.24
10/10/2023,05:30,9477.27
10/10/2023,05:45,9659.85
10/10/2023,06:00,9618.12
10/10/2023,06:15,9863.34
10/10/2023,06:30,10182.10
10/10/2023,06:45,10506.03
10/10/2023,07:00,10095.41
10/10/2023,07:15,10284.12
10/10/2023,07:30,10453.92
10/10/2023,07:45,10501.41
10/10/2023,08:00,10063.24
10/10/2023,08:15,10124.90
10/10/2023,08:30,10211.72
10/10/2023,08:45,10285.94
10/10/2023,09:00,10548.26
10/10/2023,09:15,10580.53
10/10/2023,09:30,10618.34
10/10/2023,09:45,10620.00
10/10/2023,10:00,11240.74
10/10/2023,10:15,11138.11
10/10/2023,10:30,11195.78
10/10/2023,10:45,11217.12
10/10/2023,11:00,10776.01
10/10/2023,11:15,10784.37
10/10/2023,11:30,10805.82
10/10/2023,11:45,10842.49
10/10/2023,12:00,9927.44
10/10/2023,12:15,9806.14
10/10/2023,12:30,9783.27
10/10/2023,12:45,9782.87
10/10/2023,13:00,9565.29
10/10/2023,13:15,9515.31
10/10/2023,13:30,9518.25
10/10/2023,13:45,9494.90
10/10/2023,14:00,9567.45
10/10/2023,14:15,9566.21
10/10/2023,14:30,9504.01
10/10/2023,14:45,9460.84
10/10/2023,15:00,9509.47
10/10/2023,15:15,9440.06
10/10/2023,15:30,9374.75
10/10/2023,15:45,9347.35
10/10/2023,16:00,9493.45
10/10/2023,16:15,9468.54
10/10/2023,16:30,9501.02
10/10/2023,16:45,9567.13
10/10/2023,17:00,9109.99
10/10/2023,17:15,9151.60
10/10/2023,17:30,9264.88
10/10/2023,17:45,9336.44
10/10/2023,18:00,9786.03
10/10/2023,18:15,9766.39
10/10/2023,18:30,9763.42
10/10/2023,18:45,9766.73
10/10/2023,19:00,9882.24
10/10/2023,19:15,9880.47
10/10/2023,19:30,9925.91
10/10/2023,19:45,9939.14
10/10/2023,20:00,9803.55
10/10/2023,20:15,9706.60
10/10/2023,20:30,9605.39
10/10/2023,20:45,9471.87
10/10/2023,21:00,9320.07
10/10/2023,21:15,9170.81
10/10/2023,21:30,9035.22
10/10/2023,21:45,8893.83
10/10/2023,22:00,8734.64
10/10/2023,22:15,8708.60
10/10/2023,22:30,8629.27
10/10/2023,22:45,8512.71
10/10/2023,23:00,8301.42
10/10/2023,23:15,8165.52
10/10/2023,23:30,8031.68
10/10/2023,23:45,7891.25
10/10/2023,02:00*,
10/10/2023,02:15*,
10/10/2023,02:30*,
10/10/2023,02:45*,
11/10/2023,00:00,7395.30
11/10/2023,00:15,7265.67
11/10/2023,00:30,7175.13
11/10/2023,00:45,7082.81
11/10/2023,01:00,7259.34
11/10/2023,01:15,7204.81
11/10/2023,01:30,7109.39
11/10/2023,01:45,7023.75
11/10/2023,02:00,7146.13
11/10/2023,02:15,7093.11
11/10/2023,02:30,7106.04
11/10/2023,02:45,7105.24
11/10/2023,03:00,7105.08
11/10/2023,03:15,7088.03
11/10/2023,03:30,7095.48
11/10/2023,03:45,7057.75
11/10/2023,04:00,7274.36
11/10/2023,04:15,7234.53
11/10/2023,04:30,7288.59
11/10/2023,04:45,7313.88
11/10/2023,05:00,7375.60
11/10/2023,05:15,7463.71
11/10/2023,05:30,7589.76
11/10/2023,05:45,7724.25
11/10/2023,06:00,8238.05
11/10/2023,06:15,8451.98
11/10/2023,06:30,8716.95
11/10/2023,06:45,9004.71
11/10/2023,07:00,9114.08
11/10/2023,07:15,9273.63
11/10/2023,07:30,9411.11
11/10/2023,07:45,9462.98
11/10/2023,08:00,9570.03
11/10/2023,08:15,9634.65
11/10/2023,08:30,9708.77
11/10/2023,08:45,9790.40
11/10/2023,09:00,9900.99
11/10/2023,09:15,9953.96
11/10/2023,09:30,9989.75
11/10/2023,09:45,9976.42
11/10/2023,10:00,9937.77
11/10/2023,10:15,9815.68
11/10/2023,10:30,9869.12
11/10/2023,10:45,9916.79
11/10/2023,11:00,9792.55
11/10/2023,11:15,9793.77
11/10/2023,11:30,9789.13
11/10/2023,11:45,9792.77
11/10/2023,12:00,9710.62
11/10/2023,12:15,9624.03
11/10/2023,12:30,9598.67
11/10/2023,12:45,9612.74
11/10/2023,13:00,9848.63
11/10/2023,13:15,9813.45
11/10/2023,13:30,9831.84
11/10/2023,13:45,9787.80
11/10/2023,14:00,9733.58
11/10/2023,14:15,9701.11
11/10/2023,14:30,9657.47
11/10/2023,14:45,9602.22
11/10/2023,15:00,9485.64
11/10/2023,15:15,9438.08
11/10/2023,15:30,9372.18
11/10/2023,15:45,9353.09
11/10/2023,16:00,9351.75
11/10/2023,16:15,9329.81
11/10/2023,16:30,9342.74
11/10/2023,16:45,9409.58
11/10/2023,17:00,9346.22
11/10/2023,17:15,9377.40
11/10/2023,17:30,9497.30
11/10/2023,17:45,9574.49
11/10/2023,18:00,9615.19
11/10/2023,18:15,9605.05
11/10/2023,18:30,9620.14
11/10/2023,18:45,9623.60
11/10/2023,19:00,9631.75
11/10/2023,19:15,9632.11
11/10/2023,19:30,9672.33
11/10/2023,19:45,9688.00
11/10/2023,20:00,9766.11
11/10/2023,20:15,9666.19
11/10/2023,20:30,9556.26
11/10/2023,20:45,9423.09
11/10/2023,21:00,9195.60
11/10/2023,21:15,9046.60
11/10/2023,21:30,8923.55
11/10/2023,21:45,8775.10
11/10/2023,22:00,8861.76
11/10/2023,22:15,8826.51
11/10/2023,22:30,8747.63
11/10/2023,22:45,8612.84
11/10/2023,23:00,8523.91
11/10/2023,23:15,8388.22
11/10/2023,23:30,8248.50
11/10/2023,23:45,8096.62
11/10/2023,02:00*,
11/10/2023,02:15*,
11/10/2023,02:30*,
11/10/2023,02:45*,
12/10/2023,00:00,8172.75
12/10/2023,00:15,8035.08
12/10/2023,00:30,7939.96
12/10/2023,00:45,7847.65
12/10/2023,01:00,7476.07
12/10/2023,01:15,7416.95
12/10/2023,01:30,7332.32
12/10/2023,01:45,7245.57
12/10/2023,02:00,6984.60
12/10/2023,02:15,6948.03
12/10/2023,02:30,6952.88
12/10/2023,02:45,6960.97
12/10/2023,03:00,6898.17
12/10/2023,03:15,6873.41
12/10/2023,03:30,6886.71
12/10/2023,03:45,6864.06
12/10/2023,04:00,6842.72
12/10/2023,04:15,6831.73
12/10/2023,04:30,6874.44
12/10/2023,04:45,6908.55
12/10/2023,05:00,7024.63
12/10/2023,05:15,7108.47
12/10/2023,05:30,7199.76
12/10/2023,05:45,7322.71
12/10/2023,06:00,8069.98
12/10/2023,06:15,8278.85
12/10/2023,06:30,8519.53
12/10/2023,06:45,8758.10
12/10/2023,07:00,8935.52
12/10/2023,07:15,9110.70
12/10/2023,07:30,9256.83
12/10/2023,07:45,9290.78
12/10/2023,08:00,9211.72
12/10/2023,08:15,9282.03
12/10/2023,08:30,9381.56
12/10/2023,08:45,9463.74
12/10/2023,09:00,9863.01
12/10/2023,09:15,9905.47
12/10/2023,09:30,9949.00
12/10/2023,09:45,9988.17
12/10/2023,10:00,10125.11
12/10/2023,10:15,9994.80
12/10/2023,10:30,9984.07
12/10/2023,10:45,9947.67
12/10/2023,11:00,10106.73
12/10/2023,11:15,10174.94
12/10/2023,11:30,10187.84
12/10/2023,11:45,10196.71
12/10/2023,12:00,10074.49
12/10/2023,12:15,9990.11
12/10/2023,12:30,9975.35
12/10/2023,12:45,10008.21
12/10/2023,13:00,9993.41
12/10/2023,13:15,9928.30
12/10/2023,13:30,9941.51
12/10/2023,13:45,9880.12
12/10/2023,14:00,9762.58
12/10/2023,14:15,9720.99
12/10/2023,14:30,9675.05
12/10/2023,14:45,9613.93
12/10/2023,15:00,9389.16
12/10/2023,15:15,9346.32
12/10/2023,15:30,9303.68
12/10/2023,15:45,9296.85
12/10/2023,16:00,9429.10
12/10/2023,16:15,9398.93
12/10/2023,16:30,9402.56
12/10/2023,16:45,9469.29
12/10/2023,17:00,9438.20
